,cost_multiplier,agent,action,duration,cost,level,time,phase,phase_name,location,site_depth,hub_height
224,,WTIV,Upend Monopile,0.8819573087220198,18374.110598375413,ACTION,3496.2972024367864,MonopileInstallation,MonopileInstallation,,40.0,
225,,WTIV,Lower Monopile,0.005,104.16666666666666,ACTION,3496.3022024367865,MonopileInstallation,MonopileInstallation,,40.0,
226,,WTIV,Crane Reequip,1.0,20833.333333333332,ACTION,3497.3022024367865,MonopileInstallation,MonopileInstallation,,40.0,
227,,Feeder 0,Transit,37.11467868303137,115983.37088447304,ACTION,3498.022675860319,MonopileInstallation,,,,
228,,WTIV,Drive Monopile,1.2,24999.999999999996,ACTION,3498.5022024367863,MonopileInstallation,MonopileInstallation,,40.0,
229,,Feeder 0,Jackup,1.6666666666666667,5208.333333333334,ACTION,3499.6893425269855,MonopileInstallation,MonopileInstallation,,,
230,,WTIV,Release Transition Piece,10.0,208333.3333333333,ACTION,3508.5022024367863,MonopileInstallation,,,,
231,,Feeder 1,ActiveFeeder,107.59420525949872,336231.89143593353,ACTION,3508.5022024367863,MonopileInstallation,,Site,,
232,,WTIV,Crane Reequip,1.0,20833.333333333332,ACTION,3509.5022024367863,MonopileInstallation,MonopileInstallation,,40.0,
233,,Feeder 1,Jackdown,1.6666666666666667,5208.333333333334,ACTION,3510.168869103453,MonopileInstallation,MonopileInstallation,,,
234,,WTIV,Lower TP,1.0,20833.333333333332,ACTION,3510.5022024367863,MonopileInstallation,MonopileInstallation,,40.0,
235,,WTIV,Bolt TP,4.0,83333.33333333333,ACTION,3514.5022024367863,MonopileInstallation,MonopileInstallation,,40.0,
236,,WTIV,Jackdown,1.6666666666666667,34722.22222222222,ACTION,3516.168869103453,MonopileInstallation,MonopileInstallation,,40.0,
237,,Feeder 1,Transit,37.11467868303137,115983.37088447304,ACTION,3547.283547786484,MonopileInstallation,,,,
238,,Feeder 0,Queue,47.59420525949872,148731.8914359335,ACTION,3547.283547786484,MonopileInstallation,,Site,,
239,,WTIV,Delay: Not enough vessels for monopiles,31.114678683031343,648222.4725631529,ACTION,3547.283547786484,MonopileInstallation,,Site,,
240,,WTIV,Position Onsite,5.0,104166.66666666666,ACTION,3552.283547786484,MonopileInstallation,,,,
241,,WTIV,Jackup,1.6666666666666667,34722.22222222222,ACTION,3553.9502144531507,MonopileInstallation,MonopileInstallation,,40.0,
242,,WTIV,RovSurvey,1.0,20833.333333333332,ACTION,3554.9502144531507,MonopileInstallation,MonopileInstallation,,40.0,
243,,Feeder 1,Fasten Monopile,12.0,37500.0,ACTION,3559.283547786484,MonopileInstallation,MonopileInstallation,,,
244,,WTIV,Release Monopile,10.0,208333.3333333333,ACTION,3564.9502144531507,MonopileInstallation,,,,
245,,WTIV,Upend Monopile,0.8819573087220198,18374.110598375413,ACTION,3565.832171761873,MonopileInstallation,MonopileInstallation,,40.0,
246,,WTIV,Lower Monopile,0.005,104.16666666666666,ACTION,3565.837171761873,MonopileInstallation,MonopileInstallation,,40.0,
247,,WTIV,Crane Reequip,1.0,20833.333333333332,ACTION,3566.837171761873,MonopileInstallation,MonopileInstallation,,40.0,
248,,Feeder 1,Fasten Transition Piece,8.0,25000.0,ACTION,3567.283547786484,MonopileInstallation,MonopileInstallation,,,
249,,WTIV,Drive Monopile,1.2,24999.999999999996,ACTION,3568.0371717618727,MonopileInstallation,MonopileInstallation,,40.0,
250,,WTIV,Release Transition Piece,10.0,208333.3333333333,ACTION,3578.0371717618727,MonopileInstallation,,,,
251,,WTIV,Crane Reequip,1.0,20833.333333333332,ACTION,3579.0371717618727,MonopileInstallation,MonopileInstallation,,40.0,
252,,Feeder 1,Fasten Monopile,12.0,37500.0,ACTION,3579.283547786484,MonopileInstallation,MonopileInstallation,,,
253,,WTIV,Lower TP,1.0,20833.333333333332,ACTION,3580.0371717618727,MonopileInstallation,MonopileInstallation,,40.0,
254,,WTIV,Bolt TP,4.0,83333.33333333333,ACTION,3584.0371717618727,MonopileInstallation,MonopileInstallation,,40.0,
255,,WTIV,Jackdown,1.6666666666666667,34722.22222222222,ACTION,3585.7038384285393,MonopileInstallation,MonopileInstallation,,40.0,
256,,Feeder 1,Fasten Transition Piece,8.0,25000.0,ACTION,3587.283547786484,MonopileInstallation,MonopileInstallation,,,
257,,WTIV,Position Onsite,5.0,104166.66666666666,ACTION,3590.7038384285393,MonopileInstallation,,,,
258,,WTIV,Jackup,1.6666666666666667,34722.22222222222,ACTION,3592.3705050952058,MonopileInstallation,MonopileInstallation,,40.0,
259,,WTIV,RovSurvey,1.0,20833.333333333332,ACTION,3593.3705050952058,MonopileInstallation,MonopileInstallation,,40.0,
260,,Feeder 1,Fasten Monopile,12.0,37500.0,ACTION,3599.283547786484,MonopileInstallation,MonopileInstallation,,,
261,,WTIV,Release Monopile,10.0,208333.3333333333,ACTION,3603.3705050952058,MonopileInstallation,,,,
262,,WTIV,Upend Monopile,0.8819573087220198,18374.110598375413,ACTION,3604.252462403928,MonopileInstallation,MonopileInstallation,,40.0,
263,,WTIV,Lower Monopile,0.005,104.16666666666666,ACTION,3604.257462403928,MonopileInstallation,MonopileInstallation,,40.0,
264,,WTIV,Crane Reequip,1.0,20833.333333333332,ACTION,3605.257462403928,MonopileInstallation,MonopileInstallation,,40.0,
265,,WTIV,Drive Monopile,1.2,24999.999999999996,ACTION,3606.457462403928,MonopileInstallation,MonopileInstallation,,40.0,
266,,Feeder 1,Fasten Transition Piece,8.0,25000.0,ACTION,3607.283547786484,MonopileInstallation,MonopileInstallation,,,
267,,WTIV,Release Transition Piece,10.0,208333.3333333333,ACTION,3616.457462403928,MonopileInstallation,,,,
268,,WTIV,Crane Reequip,1.0,20833.333333333332,ACTION,3617.457462403928,MonopileInstallation,MonopileInstallation,,40.0,
269,,WTIV,Lower TP,1.0,20833.333333333332,ACTION,3618.457462403928,MonopileInstallation,MonopileInstallation,,40.0,
270,,WTIV,Bolt TP,4.0,83333.33333333333,ACTION,3622.457462403928,MonopileInstallation,MonopileInstallation,,40.0,
271,,WTIV,Jackdown,1.6666666666666667,34722.22222222222,ACTION,3624.1241290705943,MonopileInstallation,MonopileInstallation,,40.0,
272,,WTIV,Position Onsite,5.0,104166.66666666666,ACTION,3629.1241290705943,MonopileInstallation,,,,
273,,WTIV,Jackup,1.6666666666666667,34722.22222222222,ACTION,3630.790795737261,MonopileInstallation,MonopileInstallation,,40.0,
274,,WTIV,RovSurvey,1.0,20833.333333333332,ACTION,3631.790795737261,MonopileInstallation,MonopileInstallation,,40.0,
275,,WTIV,Release Monopile,10.0,208333.3333333333,ACTION,3641.790795737261,MonopileInstallation,,,,
276,,WTIV,Upend Monopile,0.8819573087220198,18374.110598375413,ACTION,3642.672753045983,MonopileInstallation,MonopileInstallation,,40.0,
277,,WTIV,Lower Monopile,0.005,104.16666666666666,ACTION,3642.677753045983,MonopileInstallation,MonopileInstallation,,40.0,
278,,WTIV,Crane Reequip,1.0,20833.333333333332,ACTION,3643.677753045983,MonopileInstallation,MonopileInstallation,,40.0,
279,,Feeder 1,Transit,37.11467868303137,115983.37088447304,ACTION,3644.3982264695155,MonopileInstallation,,,,
280,,WTIV,Drive Monopile,1.2,24999.999999999996,ACTION,3644.877753045983,MonopileInstallation,MonopileInstallation,,40.0,
281,,Feeder 1,Jackup,1.6666666666666667,5208.333333333334,ACTION,3646.064893136182,MonopileInstallation,MonopileInstallation,,,
282,,WTIV,Release Transition Piece,10.0,208333.3333333333,ACTION,3654.877753045983,MonopileInstallation,,,,
283,,Feeder 0,ActiveFeeder,107.59420525949872,336231.89143593353,ACTION,3654.877753045983,MonopileInstallation,,Site,,
284,,WTIV,Crane Reequip,1.0,20833.333333333332,ACTION,3655.877753045983,MonopileInstallation,MonopileInstallation,,40.0,
285,,Feeder 0,Jackdown,1.6666666666666667,5208.333333333334,ACTION,3656.5444197126494,MonopileInstallation,MonopileInstallation,,,
286,,WTIV,Lower TP,1.0,20833.333333333332,ACTION,3656.877753045983,MonopileInstallation,MonopileInstallation,,40.0,
287,,WTIV,Bolt TP,4.0,83333.33333333333,ACTION,3660.877753045983,MonopileInstallation,MonopileInstallation,,40.0,
288,,WTIV,Jackdown,1.6666666666666667,34722.22222222222,ACTION,3662.5444197126494,MonopileInstallation,MonopileInstallation,,40.0,
289,,Feeder 0,Transit,37.11467868303137,115983.37088447304,ACTION,3693.6590983956808,MonopileInstallation,,,,
290,,Feeder 1,Queue,47.59420525949872,148731.8914359335,ACTION,3693.6590983956808,MonopileInstallation,,Site,,
291,,WTIV,Delay: Not enough vessels for monopiles,31.114678683031343,648222.4725631529,ACTION,3693.6590983956808,MonopileInstallation,,Site,,
292,,WTIV,Position Onsite,5.0,104166.66666666666,ACTION,3698.6590983956808,MonopileInstallation,,,,
293,,WTIV,Jackup,1.6666666666666667,34722.22222222222,ACTION,3700.3257650623473,MonopileInstallation,MonopileInstallation,,40.0,
294,,WTIV,RovSurvey,1.0,20833.333333333332,ACTION,3701.3257650623473,MonopileInstallation,MonopileInstallation,,40.0,
295,,Feeder 0,Fasten Monopile,10.0,31250.0,ACTION,3703.6590983956808,MonopileInstallation,MonopileInstallation,,,
296,,WTIV,Delay,9.0,187500.0,ACTION,3710.3257650623473,MonopileInstallation,,,,
297,,WTIV,Release Monopile,10.0,208333.3333333333,ACTION,3720.3257650623473,MonopileInstallation,,,,
298,,WTIV,Upend Monopile,0.8819573087220198,18374.110598375413,ACTION,3721.2077223710694,MonopileInstallation,MonopileInstallation,,40.0,
299,,WTIV,Lower Monopile,0.005,104.16666666666666,ACTION,3721.2127223710695,MonopileInstallation,MonopileInstallation,,40.0,
300,,WTIV,Crane Reequip,1.0,20833.333333333332,ACTION,3722.2127223710695,MonopileInstallation,MonopileInstallation,,40.0,
301,,Feeder 0,Delay,19.0,59375.0,ACTION,3722.6590983956808,MonopileInstallation,MonopileInstallation,,,
302,,WTIV,Drive Monopile,1.2,24999.999999999996,ACTION,3723.4127223710693,MonopileInstallation,MonopileInstallation,,40.0,
303,,Feeder 0,Fasten Monopile,2.0,6250.0,ACTION,3724.6590983956808,MonopileInstallation,MonopileInstallation,,,
304,,Feeder 0,Fasten Transition Piece,8.0,25000.0,ACTION,3732.6590983956808,MonopileInstallation,MonopileInstallation,,,
305,,WTIV,Release Transition Piece,10.0,208333.3333333333,ACTION,3733.4127223710693,MonopileInstallation,,,,
306,,WTIV,Crane Reequip,1.0,20833.333333333332,ACTION,3734.4127223710693,MonopileInstallation,MonopileInstallation,,40.0,
307,,WTIV,Lower TP,1.0,20833.333333333332,ACTION,3735.4127223710693,MonopileInstallation,MonopileInstallation,,40.0,
308,,WTIV,Bolt TP,4.0,83333.33333333333,ACTION,3739.4127223710693,MonopileInstallation,MonopileInstallation,,40.0,
309,,WTIV,Jackdown,1.6666666666666667,34722.22222222222,ACTION,3741.079389037736,MonopileInstallation,MonopileInstallation,,40.0,
310,,Feeder 0,Fasten Monopile,12.0,37500.0,ACTION,3744.6590983956808,MonopileInstallation,MonopileInstallation,,,
311,,WTIV,Position Onsite,5.0,104166.66666666666,ACTION,3746.079389037736,MonopileInstallation,,,,
312,,WTIV,Jackup,1.6666666666666667,34722.22222222222,ACTION,3747.7460557044024,MonopileInstallation,MonopileInstallation,,40.0,
313,,WTIV,RovSurvey,1.0,20833.333333333332,ACTION,3748.7460557044024,MonopileInstallation,MonopileInstallation,,40.0,
314,,Feeder 0,Fasten Transition Piece,8.0,25000.0,ACTION,3752.6590983956808,MonopileInstallation,MonopileInstallation,,,
315,,WTIV,Release Monopile,10.0,208333.3333333333,ACTION,3758.7460557044024,MonopileInstallation,,,,
316,,WTIV,Upend Monopile,0.8819573087220198,18374.110598375413,ACTION,3759.6280130131245,MonopileInstallation,MonopileInstallation,,40.0,
317,,WTIV,Lower Monopile,0.005,104.16666666666666,ACTION,3759.6330130131246,MonopileInstallation,MonopileInstallation,,40.0,
318,,WTIV,Crane Reequip,1.0,20833.333333333332,ACTION,3760.6330130131246,MonopileInstallation,MonopileInstallation,,40.0,
319,,WTIV,Drive Monopile,1.2,24999.999999999996,ACTION,3761.8330130131244,MonopileInstallation,MonopileInstallation,,40.0,
320,,Feeder 0,Fasten Monopile,12.0,37500.0,ACTION,3764.6590983956808,MonopileInstallation,MonopileInstallation,,,
321,,WTIV,Release Transition Piece,10.0,208333.3333333333,ACTION,3771.8330130131244,MonopileInstallation,,,,
322,,Feeder 0,Fasten Transition Piece,8.0,25000.0,ACTION,3772.6590983956808,MonopileInstallation,MonopileInstallation,,,
323,,WTIV,Crane Reequip,1.0,20833.333333333332,ACTION,3772.8330130131244,MonopileInstallation,MonopileInstallation,,40.0,
324,,WTIV,Lower TP,1.0,20833.333333333332,ACTION,3773.8330130131244,MonopileInstallation,MonopileInstallation,,40.0,
325,,WTIV,Bolt TP,4.0,83333.33333333333,ACTION,3777.8330130131244,MonopileInstallation,MonopileInstallation,,40.0,
326,,WTIV,Jackdown,1.6666666666666667,34722.22222222222,ACTION,3779.499679679791,MonopileInstallation,MonopileInstallation,,40.0,
327,,WTIV,Position Onsite,5.0,104166.66666666666,ACTION,3784.499679679791,MonopileInstallation,,,,
328,,WTIV,Jackup,1.6666666666666667,34722.22222222222,ACTION,3786.1663463464574,MonopileInstallation,MonopileInstallation,,40.0,
329,,WTIV,RovSurvey,1.0,20833.333333333332,ACTION,3787.1663463464574,MonopileInstallation,MonopileInstallation,,40.0,
330,,WTIV,Release Monopile,10.0,208333.3333333333,ACTION,3797.1663463464574,MonopileInstallation,,,,
331,,WTIV,Upend Monopile,0.8819573087220198,18374.110598375413,ACTION,3798.0483036551796,MonopileInstallation,MonopileInstallation,,40.0,
332,,WTIV,Lower Monopile,0.005,104.16666666666666,ACTION,3798.0533036551797,MonopileInstallation,MonopileInstallation,,40.0,
333,,WTIV,Crane Reequip,1.0,20833.333333333332,ACTION,3799.0533036551797,MonopileInstallation,MonopileInstallation,,40.0,
334,,WTIV,Drive Monopile,1.2,24999.999999999996,ACTION,3800.2533036551795,MonopileInstallation,MonopileInstallation,,40.0,
335,,Feeder 0,Transit,37.11467868303137,115983.37088447304,ACTION,3809.773777078712,MonopileInstallation,,,,
336,,WTIV,Release Transition Piece,10.0,208333.3333333333,ACTION,3810.2533036551795,MonopileInstallation,,,,
337,,Feeder 1,ActiveFeeder,116.59420525949872,364356.89143593353,ACTION,3810.2533036551795,MonopileInstallation,,Site,,
338,,WTIV,Crane Reequip,1.0,20833.333333333332,ACTION,3811.2533036551795,MonopileInstallation,MonopileInstallation,,40.0,
339,,Feeder 0,Jackup,1.6666666666666667,5208.333333333334,ACTION,3811.4404437453786,MonopileInstallation,MonopileInstallation,,,
340,,Feeder 1,Jackdown,1.6666666666666667,5208.333333333334,ACTION,3811.919970321846,MonopileInstallation,MonopileInstallation,,,
341,,WTIV,Lower TP,1.0,20833.333333333332,ACTION,3812.2533036551795,MonopileInstallation,MonopileInstallation,,40.0,
342,,WTIV,Bolt TP,4.0,83333.33333333333,ACTION,3816.2533036551795,MonopileInstallation,MonopileInstallation,,40.0,
343,,WTIV,Jackdown,1.6666666666666667,34722.22222222222,ACTION,3817.919970321846,MonopileInstallation,MonopileInstallation,,40.0,
344,,Feeder 1,Transit,37.11467868303137,115983.37088447304,ACTION,3849.0346490048773,MonopileInstallation,,,,
345,,Feeder 0,Queue,37.59420525949872,117481.8914359335,ACTION,3849.0346490048773,MonopileInstallation,,Site,,
346,,WTIV,Delay: Not enough vessels for monopiles,31.114678683031343,648222.4725631529,ACTION,3849.0346490048773,MonopileInstallation,,Site,,
347,,WTIV,Position Onsite,5.0,104166.66666666666,ACTION,3854.0346490048773,MonopileInstallation,,,,
348,,WTIV,Jackup,1.6666666666666667,34722.22222222222,ACTION,3855.701315671544,MonopileInstallation,MonopileInstallation,,40.0,
349,,WTIV,RovSurvey,1.0,20833.333333333332,ACTION,3856.701315671544,MonopileInstallation,MonopileInstallation,,40.0,
350,,Feeder 1,Fasten Monopile,12.0,37500.0,ACTION,3861.0346490048773,MonopileInstallation,MonopileInstallation,,,
351,,WTIV,Release Monopile,10.0,208333.3333333333,ACTION,3866.701315671544,MonopileInstallation,,,,
352,,WTIV,Upend Monopile,0.8819573087220198,18374.110598375413,ACTION,3867.583272980266,MonopileInstallation,MonopileInstallation,,40.0,
353,,WTIV,Lower Monopile,0.005,104.16666666666666,ACTION,3867.588272980266,MonopileInstallation,MonopileInstallation,,40.0,
354,,WTIV,Crane Reequip,1.0,20833.333333333332,ACTION,3868.588272980266,MonopileInstallation,MonopileInstallation,,40.0,
355,,Feeder 1,Fasten Transition Piece,8.0,25000.0,ACTION,3869.0346490048773,MonopileInstallation,MonopileInstallation,,,
356,,WTIV,Drive Monopile,1.2,24999.999999999996,ACTION,3869.788272980266,MonopileInstallation,MonopileInstallation,,40.0,
357,,WTIV,Release Transition Piece,10.0,208333.3333333333,ACTION,3879.788272980266,MonopileInstallation,,,,
358,,WTIV,Crane Reequip,1.0,20833.333333333332,ACTION,3880.788272980266,MonopileInstallation,MonopileInstallation,,40.0,
359,,Feeder 1,Fasten Monopile,12.0,37500.0,ACTION,3881.0346490048773,MonopileInstallation,MonopileInstallation,,,
360,,WTIV,Lower TP,1.0,20833.333333333332,ACTION,3881.788272980266,MonopileInstallation,MonopileInstallation,,40.0,
361,,WTIV,Bolt TP,4.0,83333.33333333333,ACTION,3885.788272980266,MonopileInstallation,MonopileInstallation,,40.0,
362,,WTIV,Jackdown,1.6666666666666667,34722.22222222222,ACTION,3887.4549396469324,MonopileInstallation,MonopileInstallation,,40.0,
363,,Feeder 1,Fasten Transition Piece,8.0,25000.0,ACTION,3889.0346490048773,MonopileInstallation,MonopileInstallation,,,
364,,WTIV,Position Onsite,5.0,104166.66666666666,ACTION,3892.4549396469324,MonopileInstallation,,,,
365,,WTIV,Jackup,1.6666666666666667,34722.22222222222,ACTION,3894.121606313599,MonopileInstallation,MonopileInstallation,,40.0,
366,,WTIV,RovSurvey,1.0,20833.333333333332,ACTION,3895.121606313599,MonopileInstallation,MonopileInstallation,,40.0,
367,,Feeder 1,Fasten Monopile,12.0,37500.0,ACTION,3901.0346490048773,MonopileInstallation,MonopileInstallation,,,
368,,WTIV,Release Monopile,10.0,208333.3333333333,ACTION,3905.121606313599,MonopileInstallation,,,,
369,,WTIV,Upend Monopile,0.8819573087220198,18374.110598375413,ACTION,3906.003563622321,MonopileInstallation,MonopileInstallation,,40.0,
370,,WTIV,Lower Monopile,0.005,104.16666666666666,ACTION,3906.008563622321,MonopileInstallation,MonopileInstallation,,40.0,
371,,WTIV,Crane Reequip,1.0,20833.333333333332,ACTION,3907.008563622321,MonopileInstallation,MonopileInstallation,,40.0,
372,,WTIV,Drive Monopile,1.2,24999.999999999996,ACTION,3908.208563622321,MonopileInstallation,MonopileInstallation,,40.0,
373,,Feeder 1,Fasten Transition Piece,8.0,25000.0,ACTION,3909.0346490048773,MonopileInstallation,MonopileInstallation,,,
374,,WTIV,Release Transition Piece,10.0,208333.3333333333,ACTION,3918.208563622321,MonopileInstallation,,,,
375,,WTIV,Crane Reequip,1.0,20833.333333333332,ACTION,3919.208563622321,MonopileInstallation,MonopileInstallation,,40.0,
376,,WTIV,Lower TP,1.0,20833.333333333332,ACTION,3920.208563622321,MonopileInstallation,MonopileInstallation,,40.0,
377,,WTIV,Bolt TP,4.0,83333.33333333333,ACTION,3924.208563622321,MonopileInstallation,MonopileInstallation,,40.0,
378,,WTIV,Jackdown,1.6666666666666667,34722.22222222222,ACTION,3925.8752302889875,MonopileInstallation,MonopileInstallation,,40.0,
379,,WTIV,Position Onsite,5.0,104166.66666666666,ACTION,3930.8752302889875,MonopileInstallation,,,,
380,,WTIV,Jackup,1.6666666666666667,34722.22222222222,ACTION,3932.541896955654,MonopileInstallation,MonopileInstallation,,40.0,
381,,WTIV,RovSurvey,1.0,20833.333333333332,ACTION,3933.541896955654,MonopileInstallation,MonopileInstallation,,40.0,
382,,WTIV,Release Monopile,10.0,208333.3333333333,ACTION,3943.541896955654,MonopileInstallation,,,,
383,,WTIV,Upend Monopile,0.8819573087220198,18374.110598375413,ACTION,3944.423854264376,MonopileInstallation,MonopileInstallation,,40.0,
384,,WTIV,Lower Monopile,0.005,104.16666666666666,ACTION,3944.4288542643762,MonopileInstallation,MonopileInstallation,,40.0,
