,cost_multiplier,agent,action,duration,cost,level,time,phase,phase_name,location,site_depth,hub_height
2518,,WTIV,Release Blade,0.5,6250.0,ACTION,4180.432666929864,TurbineInstallation,,,,
2519,,Feeder 1,ActiveFeeder,139.12666666666655,434770.83333333296,ACTION,4180.432666929864,TurbineInstallation,,Site,,
2520,,Feeder 0,Queue,8.881948834893592,27756.090109042474,ACTION,4180.432666929864,TurbineInstallation,,Site,,
2521,,WTIV,Lift Blade,1.32,16500.0,ACTION,4181.752666929864,TurbineInstallation,TurbineInstallation,,40.0,132.0
2522,,Feeder 1,Jackdown,1.6666666666666667,5208.333333333334,ACTION,4182.099333596531,TurbineInstallation,TurbineInstallation,,,
2523,,WTIV,Attach Blade,1.5,18750.0,ACTION,4183.252666929864,TurbineInstallation,TurbineInstallation,,40.0,132.0
2524,,WTIV,Jackdown,0.43333333333333335,5416.666666666667,ACTION,4183.6860002631975,TurbineInstallation,TurbineInstallation,,40.0,132.0
2525,,Feeder 1,Transit,4.830692249219678,15095.913278811493,ACTION,4186.930025845751,TurbineInstallation,,,,
2526,,WTIV,Position Onsite,5.0,62500.0,ACTION,4188.6860002631975,TurbineInstallation,,,,
2527,,Feeder 1,Fasten Tower Section,2.0,6250.0,ACTION,4188.930025845751,TurbineInstallation,TurbineInstallation,,,
2528,,WTIV,Jackup,0.43333333333333335,5416.666666666667,ACTION,4189.119333596531,TurbineInstallation,TurbineInstallation,,40.0,132.0
2529,,WTIV,Release Tower Section,1.0,12500.0,ACTION,4190.119333596531,TurbineInstallation,,,,
2530,,WTIV,Lift Tower Section,0.66,8250.0,ACTION,4190.779333596531,TurbineInstallation,TurbineInstallation,,40.0,132.0
2531,,Feeder 1,Fasten Tower Section,2.0,6250.0,ACTION,4190.930025845751,TurbineInstallation,TurbineInstallation,,,
2532,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,4192.779333596531,TurbineInstallation,TurbineInstallation,,40.0,132.0
2533,,Feeder 1,Fasten Nacelle,2.0,6250.0,ACTION,4192.930025845751,TurbineInstallation,TurbineInstallation,,,
2534,,Feeder 1,Fasten Blade,0.75,2343.75,ACTION,4193.680025845751,TurbineInstallation,TurbineInstallation,,,
2535,,WTIV,Release Tower Section,1.0,12500.0,ACTION,4193.779333596531,TurbineInstallation,,,,
2536,,Feeder 1,Fasten Blade,0.75,2343.75,ACTION,4194.430025845751,TurbineInstallation,TurbineInstallation,,,
2537,,WTIV,Lift Tower Section,1.32,16500.0,ACTION,4195.099333596531,TurbineInstallation,TurbineInstallation,,40.0,132.0
2538,,Feeder 1,Fasten Blade,0.75,2343.75,ACTION,4195.180025845751,TurbineInstallation,TurbineInstallation,,,
2539,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,4197.099333596531,TurbineInstallation,TurbineInstallation,,40.0,132.0
2540,,WTIV,Release Nacelle,1.0,12500.0,ACTION,4198.099333596531,TurbineInstallation,,,,
2541,,WTIV,Reequip,1.0,12500.0,ACTION,4199.099333596531,TurbineInstallation,,,,
2542,,Feeder 1,Transit,4.830692249219678,15095.913278811493,ACTION,4200.010718094971,TurbineInstallation,,,,
2543,,WTIV,Lift Nacelle,1.32,16500.0,ACTION,4200.419333596531,TurbineInstallation,TurbineInstallation,,40.0,132.0
2544,,Feeder 1,Jackup,1.6666666666666667,5208.333333333334,ACTION,4201.677384761637,TurbineInstallation,TurbineInstallation,,,
2545,,WTIV,Attach Nacelle,2.0,25000.0,ACTION,4202.419333596531,TurbineInstallation,TurbineInstallation,,40.0,132.0
2546,,WTIV,Reequip,1.0,12500.0,ACTION,4203.419333596531,TurbineInstallation,,,,
2547,,WTIV,Release Blade,0.5,6250.0,ACTION,4203.919333596531,TurbineInstallation,,,,
2548,,WTIV,Lift Blade,1.32,16500.0,ACTION,4205.239333596531,TurbineInstallation,TurbineInstallation,,40.0,132.0
2549,,WTIV,Attach Blade,1.5,18750.0,ACTION,4206.739333596531,TurbineInstallation,TurbineInstallation,,40.0,132.0
2550,,WTIV,Release Blade,0.5,6250.0,ACTION,4207.239333596531,TurbineInstallation,,,,
2551,,WTIV,Lift Blade,1.32,16500.0,ACTION,4208.559333596531,TurbineInstallation,TurbineInstallation,,40.0,132.0
2552,,WTIV,Attach Blade,1.5,18750.0,ACTION,4210.059333596531,TurbineInstallation,TurbineInstallation,,40.0,132.0
2553,,WTIV,Release Blade,0.5,6250.0,ACTION,4210.559333596531,TurbineInstallation,,,,
2554,,Feeder 0,ActiveFeeder,30.12666666666655,94145.83333333298,ACTION,4210.559333596531,TurbineInstallation,,Site,,
2555,,Feeder 1,Queue,8.881948834893592,27756.090109042474,ACTION,4210.559333596531,TurbineInstallation,,Site,,
2556,,WTIV,Lift Blade,1.32,16500.0,ACTION,4211.879333596531,TurbineInstallation,TurbineInstallation,,40.0,132.0
2557,,Feeder 0,Jackdown,1.6666666666666667,5208.333333333334,ACTION,4212.226000263197,TurbineInstallation,TurbineInstallation,,,
2558,,WTIV,Attach Blade,1.5,18750.0,ACTION,4213.379333596531,TurbineInstallation,TurbineInstallation,,40.0,132.0
2559,,WTIV,Jackdown,0.43333333333333335,5416.666666666667,ACTION,4213.8126669298645,TurbineInstallation,TurbineInstallation,,40.0,132.0
2560,,Feeder 0,Transit,4.830692249219678,15095.913278811493,ACTION,4217.056692512418,TurbineInstallation,,,,
2561,,WTIV,Position Onsite,5.0,62500.0,ACTION,4218.8126669298645,TurbineInstallation,,,,
2562,,Feeder 0,Fasten Tower Section,2.0,6250.0,ACTION,4219.056692512418,TurbineInstallation,TurbineInstallation,,,
2563,,WTIV,Jackup,0.43333333333333335,5416.666666666667,ACTION,4219.246000263198,TurbineInstallation,TurbineInstallation,,40.0,132.0
2564,,WTIV,Release Tower Section,1.0,12500.0,ACTION,4220.246000263198,TurbineInstallation,,,,
2565,,WTIV,Lift Tower Section,0.66,8250.0,ACTION,4220.906000263198,TurbineInstallation,TurbineInstallation,,40.0,132.0
2566,,Feeder 0,Fasten Tower Section,2.0,6250.0,ACTION,4221.056692512418,TurbineInstallation,TurbineInstallation,,,
2567,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,4222.906000263198,TurbineInstallation,TurbineInstallation,,40.0,132.0
2568,,Feeder 0,Fasten Nacelle,2.0,6250.0,ACTION,4223.056692512418,TurbineInstallation,TurbineInstallation,,,
2569,,Feeder 0,Fasten Blade,0.75,2343.75,ACTION,4223.806692512418,TurbineInstallation,TurbineInstallation,,,
2570,,WTIV,Release Tower Section,1.0,12500.0,ACTION,4223.906000263198,TurbineInstallation,,,,
2571,,Feeder 0,Fasten Blade,0.75,2343.75,ACTION,4224.556692512418,TurbineInstallation,TurbineInstallation,,,
2572,,WTIV,Lift Tower Section,1.32,16500.0,ACTION,4225.226000263197,TurbineInstallation,TurbineInstallation,,40.0,132.0
2573,,Feeder 0,Fasten Blade,0.75,2343.75,ACTION,4225.306692512418,TurbineInstallation,TurbineInstallation,,,
2574,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,4227.226000263197,TurbineInstallation,TurbineInstallation,,40.0,132.0
2575,,WTIV,Release Nacelle,1.0,12500.0,ACTION,4228.226000263197,TurbineInstallation,,,,
2576,,WTIV,Reequip,1.0,12500.0,ACTION,4229.226000263197,TurbineInstallation,,,,
2577,,Feeder 0,Transit,4.830692249219678,15095.913278811493,ACTION,4230.137384761637,TurbineInstallation,,,,
2578,,WTIV,Lift Nacelle,1.32,16500.0,ACTION,4230.546000263197,TurbineInstallation,TurbineInstallation,,40.0,132.0
2579,,Feeder 0,Jackup,1.6666666666666667,5208.333333333334,ACTION,4231.804051428304,TurbineInstallation,TurbineInstallation,,,
2580,,WTIV,Attach Nacelle,2.0,25000.0,ACTION,4232.546000263197,TurbineInstallation,TurbineInstallation,,40.0,132.0
2581,,WTIV,Reequip,1.0,12500.0,ACTION,4233.546000263197,TurbineInstallation,,,,
2582,,WTIV,Release Blade,0.5,6250.0,ACTION,4234.046000263197,TurbineInstallation,,,,
2583,,WTIV,Lift Blade,1.32,16500.0,ACTION,4235.366000263198,TurbineInstallation,TurbineInstallation,,40.0,132.0
2584,,WTIV,Attach Blade,1.5,18750.0,ACTION,4236.866000263198,TurbineInstallation,TurbineInstallation,,40.0,132.0
2585,,WTIV,Release Blade,0.5,6250.0,ACTION,4237.366000263198,TurbineInstallation,,,,
2586,,WTIV,Lift Blade,1.32,16500.0,ACTION,4238.6860002631975,TurbineInstallation,TurbineInstallation,,40.0,132.0
2587,,WTIV,Attach Blade,1.5,18750.0,ACTION,4240.1860002631975,TurbineInstallation,TurbineInstallation,,40.0,132.0
2588,,WTIV,Release Blade,0.5,6250.0,ACTION,4240.6860002631975,TurbineInstallation,,,,
2589,,Feeder 1,ActiveFeeder,30.12666666666655,94145.83333333298,ACTION,4240.6860002631975,TurbineInstallation,,Site,,
2590,,Feeder 0,Queue,8.881948834893592,27756.090109042474,ACTION,4240.6860002631975,TurbineInstallation,,Site,,
2591,,WTIV,Lift Blade,1.32,16500.0,ACTION,4242.006000263197,TurbineInstallation,TurbineInstallation,,40.0,132.0
2592,,Feeder 1,Jackdown,1.6666666666666667,5208.333333333334,ACTION,4242.352666929864,TurbineInstallation,TurbineInstallation,,,
2593,,WTIV,Attach Blade,1.5,18750.0,ACTION,4243.506000263197,TurbineInstallation,TurbineInstallation,,40.0,132.0
2594,,WTIV,Jackdown,0.43333333333333335,5416.666666666667,ACTION,4243.939333596531,TurbineInstallation,TurbineInstallation,,40.0,132.0
2595,,Feeder 1,Transit,4.830692249219678,15095.913278811493,ACTION,4247.183359179084,TurbineInstallation,,,,
2596,,WTIV,Position Onsite,5.0,62500.0,ACTION,4248.939333596531,TurbineInstallation,,,,
2597,,Feeder 1,Fasten Tower Section,2.0,6250.0,ACTION,4249.183359179084,TurbineInstallation,TurbineInstallation,,,
2598,,WTIV,Jackup,0.43333333333333335,5416.666666666667,ACTION,4249.372666929864,TurbineInstallation,TurbineInstallation,,40.0,132.0
2599,,WTIV,Release Tower Section,1.0,12500.0,ACTION,4250.372666929864,TurbineInstallation,,,,
2600,,WTIV,Lift Tower Section,0.66,8250.0,ACTION,4251.032666929865,TurbineInstallation,TurbineInstallation,,40.0,132.0
2601,,Feeder 1,Fasten Tower Section,2.0,6250.0,ACTION,4251.183359179084,TurbineInstallation,TurbineInstallation,,,
2602,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,4253.032666929865,TurbineInstallation,TurbineInstallation,,40.0,132.0
2603,,Feeder 1,Fasten Nacelle,2.0,6250.0,ACTION,4253.183359179084,TurbineInstallation,TurbineInstallation,,,
2604,,Feeder 1,Fasten Blade,0.75,2343.75,ACTION,4253.933359179084,TurbineInstallation,TurbineInstallation,,,
2605,,WTIV,Release Tower Section,1.0,12500.0,ACTION,4254.032666929865,TurbineInstallation,,,,
2606,,Feeder 1,Fasten Blade,0.75,2343.75,ACTION,4254.683359179084,TurbineInstallation,TurbineInstallation,,,
2607,,WTIV,Lift Tower Section,1.32,16500.0,ACTION,4255.352666929864,TurbineInstallation,TurbineInstallation,,40.0,132.0
2608,,Feeder 1,Fasten Blade,0.75,2343.75,ACTION,4255.433359179084,TurbineInstallation,TurbineInstallation,,,
2609,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,4257.352666929864,TurbineInstallation,TurbineInstallation,,40.0,132.0
2610,,WTIV,Release Nacelle,1.0,12500.0,ACTION,4258.352666929864,TurbineInstallation,,,,
2611,,WTIV,Reequip,1.0,12500.0,ACTION,4259.352666929864,TurbineInstallation,,,,
2612,,Feeder 1,Transit,4.830692249219678,15095.913278811493,ACTION,4260.264051428304,TurbineInstallation,,,,
2613,,WTIV,Lift Nacelle,1.32,16500.0,ACTION,4260.672666929864,TurbineInstallation,TurbineInstallation,,40.0,132.0
2614,,Feeder 1,Jackup,1.6666666666666667,5208.333333333334,ACTION,4261.930718094971,TurbineInstallation,TurbineInstallation,,,
2615,,WTIV,Attach Nacelle,2.0,25000.0,ACTION,4262.672666929864,TurbineInstallation,TurbineInstallation,,40.0,132.0
2616,,WTIV,Reequip,1.0,12500.0,ACTION,4263.672666929864,TurbineInstallation,,,,
2617,,WTIV,Release Blade,0.5,6250.0,ACTION,4264.172666929864,TurbineInstallation,,,,
2618,,WTIV,Lift Blade,1.32,16500.0,ACTION,4265.492666929864,TurbineInstallation,TurbineInstallation,,40.0,132.0
2619,,WTIV,Attach Blade,1.5,18750.0,ACTION,4266.992666929864,TurbineInstallation,TurbineInstallation,,40.0,132.0
2620,,WTIV,Release Blade,0.5,6250.0,ACTION,4267.492666929864,TurbineInstallation,,,,
2621,,WTIV,Lift Blade,1.32,16500.0,ACTION,4268.812666929864,TurbineInstallation,TurbineInstallation,,40.0,132.0
2622,,WTIV,Attach Blade,1.5,18750.0,ACTION,4270.312666929864,TurbineInstallation,TurbineInstallation,,40.0,132.0
2623,,WTIV,Release Blade,0.5,6250.0,ACTION,4270.812666929864,TurbineInstallation,,,,
2624,,Feeder 0,ActiveFeeder,30.12666666666655,94145.83333333298,ACTION,4270.812666929864,TurbineInstallation,,Site,,
2625,,Feeder 1,Queue,8.881948834893592,27756.090109042474,ACTION,4270.812666929864,TurbineInstallation,,Site,,
2626,,WTIV,Lift Blade,1.32,16500.0,ACTION,4272.132666929864,TurbineInstallation,TurbineInstallation,,40.0,132.0
2627,,Feeder 0,Jackdown,1.6666666666666667,5208.333333333334,ACTION,4272.4793335965305,TurbineInstallation,TurbineInstallation,,,
2628,,WTIV,Attach Blade,1.5,18750.0,ACTION,4273.632666929864,TurbineInstallation,TurbineInstallation,,40.0,132.0
2629,,WTIV,Jackdown,0.43333333333333335,5416.666666666667,ACTION,4274.066000263198,TurbineInstallation,TurbineInstallation,,40.0,132.0
2630,,Feeder 0,Transit,4.830692249219678,15095.913278811493,ACTION,4277.310025845751,TurbineInstallation,,,,
2631,,WTIV,Position Onsite,5.0,62500.0,ACTION,4279.066000263198,TurbineInstallation,,,,
2632,,Feeder 0,Fasten Tower Section,2.0,6250.0,ACTION,4279.310025845751,TurbineInstallation,TurbineInstallation,,,
2633,,WTIV,Jackup,0.43333333333333335,5416.666666666667,ACTION,4279.499333596531,TurbineInstallation,TurbineInstallation,,40.0,132.0
2634,,WTIV,Release Tower Section,1.0,12500.0,ACTION,4280.499333596531,TurbineInstallation,,,,
2635,,WTIV,Lift Tower Section,0.66,8250.0,ACTION,4281.159333596531,TurbineInstallation,TurbineInstallation,,40.0,132.0
2636,,Feeder 0,Fasten Tower Section,2.0,6250.0,ACTION,4281.310025845751,TurbineInstallation,TurbineInstallation,,,
2637,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,4283.159333596531,TurbineInstallation,TurbineInstallation,,40.0,132.0
2638,,Feeder 0,Fasten Nacelle,2.0,6250.0,ACTION,4283.310025845751,TurbineInstallation,TurbineInstallation,,,
2639,,Feeder 0,Fasten Blade,0.75,2343.75,ACTION,4284.060025845751,TurbineInstallation,TurbineInstallation,,,
2640,,WTIV,Release Tower Section,1.0,12500.0,ACTION,4284.159333596531,TurbineInstallation,,,,
2641,,Feeder 0,Fasten Blade,0.75,2343.75,ACTION,4284.810025845751,TurbineInstallation,TurbineInstallation,,,
2642,,WTIV,Lift Tower Section,1.32,16500.0,ACTION,4285.4793335965305,TurbineInstallation,TurbineInstallation,,40.0,132.0
2643,,Feeder 0,Fasten Blade,0.75,2343.75,ACTION,4285.560025845751,TurbineInstallation,TurbineInstallation,,,
2644,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,4287.4793335965305,TurbineInstallation,TurbineInstallation,,40.0,132.0
2645,,WTIV,Release Nacelle,1.0,12500.0,ACTION,4288.4793335965305,TurbineInstallation,,,,
2646,,WTIV,Reequip,1.0,12500.0,ACTION,4289.4793335965305,TurbineInstallation,,,,
2647,,Feeder 0,Transit,4.830692249219678,15095.913278811493,ACTION,4290.39071809497,TurbineInstallation,,,,
2648,,WTIV,Lift Nacelle,1.32,16500.0,ACTION,4290.799333596531,TurbineInstallation,TurbineInstallation,,40.0,132.0
2649,,Feeder 0,Jackup,1.6666666666666667,5208.333333333334,ACTION,4292.057384761637,TurbineInstallation,TurbineInstallation,,,
2650,,WTIV,Attach Nacelle,2.0,25000.0,ACTION,4292.799333596531,TurbineInstallation,TurbineInstallation,,40.0,132.0
2651,,WTIV,Reequip,1.0,12500.0,ACTION,4293.799333596531,TurbineInstallation,,,,
2652,,WTIV,Release Blade,0.5,6250.0,ACTION,4294.299333596531,TurbineInstallation,,,,
2653,,WTIV,Lift Blade,1.32,16500.0,ACTION,4295.619333596531,TurbineInstallation,TurbineInstallation,,40.0,132.0
2654,,WTIV,Attach Blade,1.5,18750.0,ACTION,4297.119333596531,TurbineInstallation,TurbineInstallation,,40.0,132.0
2655,,WTIV,Release Blade,0.5,6250.0,ACTION,4297.619333596531,TurbineInstallation,,,,
2656,,WTIV,Lift Blade,1.32,16500.0,ACTION,4298.939333596531,TurbineInstallation,TurbineInstallation,,40.0,132.0
2657,,WTIV,Attach Blade,1.5,18750.0,ACTION,4300.439333596531,TurbineInstallation,TurbineInstallation,,40.0,132.0
2658,,WTIV,Release Blade,0.5,6250.0,ACTION,4300.939333596531,TurbineInstallation,,,,
2659,,Feeder 1,ActiveFeeder,30.12666666666655,94145.83333333298,ACTION,4300.939333596531,TurbineInstallation,,Site,,
2660,,Feeder 0,Queue,8.881948834893592,27756.090109042474,ACTION,4300.939333596531,TurbineInstallation,,Site,,
2661,,WTIV,Lift Blade,1.32,16500.0,ACTION,4302.25933359653,TurbineInstallation,TurbineInstallation,,40.0,132.0
2662,,Feeder 1,Jackdown,1.6666666666666667,5208.333333333334,ACTION,4302.6060002631975,TurbineInstallation,TurbineInstallation,,,
2663,,WTIV,Attach Blade,1.5,18750.0,ACTION,4303.75933359653,TurbineInstallation,TurbineInstallation,,40.0,132.0
2664,,WTIV,Jackdown,0.43333333333333335,5416.666666666667,ACTION,4304.192666929864,TurbineInstallation,TurbineInstallation,,40.0,132.0
2665,,Feeder 1,Transit,4.830692249219678,15095.913278811493,ACTION,4307.436692512417,TurbineInstallation,,,,
2666,,WTIV,Position Onsite,5.0,62500.0,ACTION,4309.192666929864,TurbineInstallation,,,,
2667,,Feeder 1,Fasten Tower Section,2.0,6250.0,ACTION,4309.436692512417,TurbineInstallation,TurbineInstallation,,,
2668,,WTIV,Jackup,0.43333333333333335,5416.666666666667,ACTION,4309.626000263197,TurbineInstallation,TurbineInstallation,,40.0,132.0
2669,,WTIV,Release Tower Section,1.0,12500.0,ACTION,4310.626000263197,TurbineInstallation,,,,
2670,,WTIV,Lift Tower Section,0.66,8250.0,ACTION,4311.286000263197,TurbineInstallation,TurbineInstallation,,40.0,132.0
2671,,Feeder 1,Fasten Tower Section,2.0,6250.0,ACTION,4311.436692512417,TurbineInstallation,TurbineInstallation,,,
2672,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,4313.286000263197,TurbineInstallation,TurbineInstallation,,40.0,132.0
2673,,Feeder 1,Fasten Nacelle,2.0,6250.0,ACTION,4313.436692512417,TurbineInstallation,TurbineInstallation,,,
2674,,Feeder 1,Fasten Blade,0.75,2343.75,ACTION,4314.186692512417,TurbineInstallation,TurbineInstallation,,,
2675,,WTIV,Release Tower Section,1.0,12500.0,ACTION,4314.286000263197,TurbineInstallation,,,,
2676,,Feeder 1,Fasten Blade,0.75,2343.75,ACTION,4314.936692512417,TurbineInstallation,TurbineInstallation,,,
2677,,WTIV,Lift Tower Section,1.32,16500.0,ACTION,4315.6060002631975,TurbineInstallation,TurbineInstallation,,40.0,132.0
2678,,Feeder 1,Fasten Blade,0.75,2343.75,ACTION,4315.686692512417,TurbineInstallation,TurbineInstallation,,,
2679,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,4317.6060002631975,TurbineInstallation,TurbineInstallation,,40.0,132.0
2680,,WTIV,Release Nacelle,1.0,12500.0,ACTION,4318.6060002631975,TurbineInstallation,,,,
2681,,WTIV,Reequip,1.0,12500.0,ACTION,4319.6060002631975,TurbineInstallation,,,,
2682,,Feeder 1,Transit,4.830692249219678,15095.913278811493,ACTION,4320.517384761637,TurbineInstallation,,,,
2683,,WTIV,Lift Nacelle,1.32,16500.0,ACTION,4320.926000263197,TurbineInstallation,TurbineInstallation,,40.0,132.0
2684,,Feeder 1,Jackup,1.6666666666666667,5208.333333333334,ACTION,4322.184051428303,TurbineInstallation,TurbineInstallation,,,
2685,,WTIV,Attach Nacelle,2.0,25000.0,ACTION,4322.926000263197,TurbineInstallation,TurbineInstallation,,40.0,132.0
2686,,WTIV,Reequip,1.0,12500.0,ACTION,4323.926000263197,TurbineInstallation,,,,
2687,,WTIV,Release Blade,0.5,6250.0,ACTION,4324.426000263197,TurbineInstallation,,,,
2688,,WTIV,Lift Blade,1.32,16500.0,ACTION,4325.746000263197,TurbineInstallation,TurbineInstallation,,40.0,132.0
2689,,WTIV,Attach Blade,1.5,18750.0,ACTION,4327.246000263197,TurbineInstallation,TurbineInstallation,,40.0,132.0
2690,,WTIV,Release Blade,0.5,6250.0,ACTION,4327.746000263197,TurbineInstallation,,,,
2691,,WTIV,Lift Blade,1.32,16500.0,ACTION,4329.066000263198,TurbineInstallation,TurbineInstallation,,40.0,132.0
2692,,WTIV,Attach Blade,1.5,18750.0,ACTION,4330.566000263198,TurbineInstallation,TurbineInstallation,,40.0,132.0
2693,,WTIV,Release Blade,0.5,6250.0,ACTION,4331.066000263198,TurbineInstallation,,,,
2694,,Feeder 0,ActiveFeeder,30.12666666666655,94145.83333333298,ACTION,4331.066000263198,TurbineInstallation,,Site,,
2695,,Feeder 1,Queue,8.881948834893592,27756.090109042474,ACTION,4331.066000263198,TurbineInstallation,,Site,,
2696,,WTIV,Lift Blade,1.32,16500.0,ACTION,4332.386000263197,TurbineInstallation,TurbineInstallation,,40.0,132.0
2697,,Feeder 0,Jackdown,1.6666666666666667,5208.333333333334,ACTION,4332.732666929864,TurbineInstallation,TurbineInstallation,,,
2698,,WTIV,Attach Blade,1.5,18750.0,ACTION,4333.886000263197,TurbineInstallation,TurbineInstallation,,40.0,132.0
2699,,WTIV,Jackdown,0.43333333333333335,5416.666666666667,ACTION,4334.319333596531,TurbineInstallation,TurbineInstallation,,40.0,132.0
2700,,Feeder 0,Transit,4.830692249219678,15095.913278811493,ACTION,4337.563359179084,TurbineInstallation,,,,
2701,,WTIV,Position Onsite,5.0,62500.0,ACTION,4339.319333596531,TurbineInstallation,,,,
2702,,Feeder 0,Fasten Tower Section,2.0,6250.0,ACTION,4339.563359179084,TurbineInstallation,TurbineInstallation,,,
2703,,WTIV,Jackup,0.43333333333333335,5416.666666666667,ACTION,4339.752666929864,TurbineInstallation,TurbineInstallation,,40.0,132.0
2704,,WTIV,Release Tower Section,1.0,12500.0,ACTION,4340.752666929864,TurbineInstallation,,,,
2705,,WTIV,Lift Tower Section,0.66,8250.0,ACTION,4341.412666929864,TurbineInstallation,TurbineInstallation,,40.0,132.0
2706,,Feeder 0,Fasten Tower Section,2.0,6250.0,ACTION,4341.563359179084,TurbineInstallation,TurbineInstallation,,,
2707,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,4343.412666929864,TurbineInstallation,TurbineInstallation,,40.0,132.0
2708,,Feeder 0,Fasten Nacelle,2.0,6250.0,ACTION,4343.563359179084,TurbineInstallation,TurbineInstallation,,,
2709,,Feeder 0,Fasten Blade,0.75,2343.75,ACTION,4344.313359179084,TurbineInstallation,TurbineInstallation,,,
2710,,WTIV,Release Tower Section,1.0,12500.0,ACTION,4344.412666929864,TurbineInstallation,,,,
2711,,Feeder 0,Fasten Blade,0.75,2343.75,ACTION,4345.063359179084,TurbineInstallation,TurbineInstallation,,,
2712,,WTIV,Lift Tower Section,1.32,16500.0,ACTION,4345.732666929864,TurbineInstallation,TurbineInstallation,,40.0,132.0
2713,,Feeder 0,Fasten Blade,0.75,2343.75,ACTION,4345.813359179084,TurbineInstallation,TurbineInstallation,,,
2714,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,4347.732666929864,TurbineInstallation,TurbineInstallation,,40.0,132.0
2715,,WTIV,Release Nacelle,1.0,12500.0,ACTION,4348.732666929864,TurbineInstallation,,,,
2716,,WTIV,Reequip,1.0,12500.0,ACTION,4349.732666929864,TurbineInstallation,,,,
2717,,Feeder 0,Transit,4.830692249219678,15095.913278811493,ACTION,4350.644051428303,TurbineInstallation,,,,
2718,,WTIV,Lift Nacelle,1.32,16500.0,ACTION,4351.052666929863,TurbineInstallation,TurbineInstallation,,40.0,132.0
2719,,Feeder 0,Jackup,1.6666666666666667,5208.333333333334,ACTION,4352.31071809497,TurbineInstallation,TurbineInstallation,,,
2720,,WTIV,Attach Nacelle,2.0,25000.0,ACTION,4353.052666929863,TurbineInstallation,TurbineInstallation,,40.0,132.0
2721,,WTIV,Reequip,1.0,12500.0,ACTION,4354.052666929863,TurbineInstallation,,,,
2722,,WTIV,Release Blade,0.5,6250.0,ACTION,4354.552666929863,TurbineInstallation,,,,
2723,,WTIV,Lift Blade,1.32,16500.0,ACTION,4355.872666929864,TurbineInstallation,TurbineInstallation,,40.0,132.0
2724,,WTIV,Delay,99.0,1237500.0,ACTION,4454.872666929864,TurbineInstallation,TurbineInstallation,,40.0,132.0
2725,,WTIV,Attach Blade,1.5,18750.0,ACTION,4456.372666929864,TurbineInstallation,TurbineInstallation,,40.0,132.0
2726,,WTIV,Release Blade,0.5,6250.0,ACTION,4456.872666929864,TurbineInstallation,,,,
2727,,WTIV,Lift Blade,1.32,16500.0,ACTION,4458.192666929864,TurbineInstallation,TurbineInstallation,,40.0,132.0
2728,,WTIV,Attach Blade,1.5,18750.0,ACTION,4459.692666929864,TurbineInstallation,TurbineInstallation,,40.0,132.0
2729,,WTIV,Release Blade,0.5,6250.0,ACTION,4460.192666929864,TurbineInstallation,,,,
2730,,Feeder 1,ActiveFeeder,129.12666666666655,403520.83333333296,ACTION,4460.192666929864,TurbineInstallation,,Site,,
2731,,Feeder 0,Queue,107.88194883489359,337131.0901090425,ACTION,4460.192666929864,TurbineInstallation,,Site,,
2732,,WTIV,Lift Blade,1.32,16500.0,ACTION,4461.512666929863,TurbineInstallation,TurbineInstallation,,40.0,132.0
2733,,Feeder 1,Jackdown,1.6666666666666667,5208.333333333334,ACTION,4461.859333596531,TurbineInstallation,TurbineInstallation,,,
2734,,WTIV,Attach Blade,1.5,18750.0,ACTION,4463.012666929863,TurbineInstallation,TurbineInstallation,,40.0,132.0
2735,,WTIV,Jackdown,0.43333333333333335,5416.666666666667,ACTION,4463.446000263197,TurbineInstallation,TurbineInstallation,,40.0,132.0
2736,,Feeder 1,Transit,4.830692249219678,15095.913278811493,ACTION,4466.69002584575,TurbineInstallation,,,,
2737,,WTIV,Position Onsite,5.0,62500.0,ACTION,4468.446000263197,TurbineInstallation,,,,
2738,,Feeder 1,Fasten Tower Section,2.0,6250.0,ACTION,4468.69002584575,TurbineInstallation,TurbineInstallation,,,
2739,,WTIV,Jackup,0.43333333333333335,5416.666666666667,ACTION,4468.87933359653,TurbineInstallation,TurbineInstallation,,40.0,132.0
2740,,WTIV,Release Tower Section,1.0,12500.0,ACTION,4469.87933359653,TurbineInstallation,,,,
2741,,WTIV,Lift Tower Section,0.66,8250.0,ACTION,4470.539333596531,TurbineInstallation,TurbineInstallation,,40.0,132.0
2742,,Feeder 1,Fasten Tower Section,2.0,6250.0,ACTION,4470.69002584575,TurbineInstallation,TurbineInstallation,,,
2743,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,4472.539333596531,TurbineInstallation,TurbineInstallation,,40.0,132.0
2744,,Feeder 1,Fasten Nacelle,2.0,6250.0,ACTION,4472.69002584575,TurbineInstallation,TurbineInstallation,,,
