,cost_multiplier,agent,action,duration,cost,level,time,phase,phase_name,num_vessels,num_ahts_vessels
192,,Mooring System Installation Vessel,Install Drag Embedment Anchor,16.0,66666.66666666667,ACTION,1295.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
193,,Mooring System Installation Vessel,Install Mooring Line,4.0,16666.666666666668,ACTION,1299.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
194,,Mooring System Installation Vessel,Position Onsite,5.0,20833.333333333336,ACTION,1304.9367806610564,MooringSystemInstallation,,,
195,,Mooring System Installation Vessel,Perform Mooring Site Survey,4.0,16666.666666666668,ACTION,1308.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
196,,Mooring System Installation Vessel,Install Drag Embedment Anchor,16.0,66666.66666666667,ACTION,1324.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
197,,Mooring System Installation Vessel,Install Mooring Line,4.0,16666.666666666668,ACTION,1328.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
198,,Mooring System Installation Vessel,Position Onsite,5.0,20833.333333333336,ACTION,1333.9367806610564,MooringSystemInstallation,,,
199,,Mooring System Installation Vessel,Perform Mooring Site Survey,4.0,16666.666666666668,ACTION,1337.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
200,,Mooring System Installation Vessel,Install Drag Embedment Anchor,16.0,66666.66666666667,ACTION,1353.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
201,,Mooring System Installation Vessel,Install Mooring Line,4.0,16666.666666666668,ACTION,1357.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
202,,Mooring System Installation Vessel,Position Onsite,5.0,20833.333333333336,ACTION,1362.9367806610564,MooringSystemInstallation,,,
203,,Mooring System Installation Vessel,Perform Mooring Site Survey,4.0,16666.666666666668,ACTION,1366.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
204,,Mooring System Installation Vessel,Install Drag Embedment Anchor,16.0,66666.66666666667,ACTION,1382.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
205,,Mooring System Installation Vessel,Install Mooring Line,4.0,16666.666666666668,ACTION,1386.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
206,,Mooring System Installation Vessel,Position Onsite,5.0,20833.333333333336,ACTION,1391.9367806610564,MooringSystemInstallation,,,
207,,Mooring System Installation Vessel,Perform Mooring Site Survey,4.0,16666.666666666668,ACTION,1395.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
208,,Mooring System Installation Vessel,Install Drag Embedment Anchor,16.0,66666.66666666667,ACTION,1411.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
209,,Mooring System Installation Vessel,Install Mooring Line,4.0,16666.666666666668,ACTION,1415.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
210,,Mooring System Installation Vessel,Position Onsite,5.0,20833.333333333336,ACTION,1420.9367806610564,MooringSystemInstallation,,,
211,,Mooring System Installation Vessel,Perform Mooring Site Survey,4.0,16666.666666666668,ACTION,1424.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
212,,Mooring System Installation Vessel,Install Drag Embedment Anchor,16.0,66666.66666666667,ACTION,1440.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
213,,Mooring System Installation Vessel,Install Mooring Line,4.0,16666.666666666668,ACTION,1444.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
214,,Mooring System Installation Vessel,Position Onsite,5.0,20833.333333333336,ACTION,1449.9367806610564,MooringSystemInstallation,,,
215,,Mooring System Installation Vessel,Perform Mooring Site Survey,4.0,16666.666666666668,ACTION,1453.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
216,,Mooring System Installation Vessel,Install Drag Embedment Anchor,16.0,66666.66666666667,ACTION,1469.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
217,,Mooring System Installation Vessel,Install Mooring Line,4.0,16666.666666666668,ACTION,1473.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
218,,Mooring System Installation Vessel,Position Onsite,5.0,20833.333333333336,ACTION,1478.9367806610564,MooringSystemInstallation,,,
219,,Mooring System Installation Vessel,Perform Mooring Site Survey,4.0,16666.666666666668,ACTION,1482.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
220,,Mooring System Installation Vessel,Install Drag Embedment Anchor,16.0,66666.66666666667,ACTION,1498.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
221,,Mooring System Installation Vessel,Install Mooring Line,4.0,16666.666666666668,ACTION,1502.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
222,,Mooring System Installation Vessel,Position Onsite,5.0,20833.333333333336,ACTION,1507.9367806610564,MooringSystemInstallation,,,
223,,Mooring System Installation Vessel,Perform Mooring Site Survey,4.0,16666.666666666668,ACTION,1511.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
224,,Mooring System Installation Vessel,Install Drag Embedment Anchor,16.0,66666.66666666667,ACTION,1527.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
225,,Mooring System Installation Vessel,Install Mooring Line,4.0,16666.666666666668,ACTION,1531.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
226,,Mooring System Installation Vessel,Position Onsite,5.0,20833.333333333336,ACTION,1536.9367806610564,MooringSystemInstallation,,,
227,,Mooring System Installation Vessel,Perform Mooring Site Survey,4.0,16666.666666666668,ACTION,1540.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
228,,Mooring System Installation Vessel,Install Drag Embedment Anchor,16.0,66666.66666666667,ACTION,1556.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
229,,Mooring System Installation Vessel,Install Mooring Line,4.0,16666.666666666668,ACTION,1560.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
230,,Mooring System Installation Vessel,Position Onsite,5.0,20833.333333333336,ACTION,1565.9367806610564,MooringSystemInstallation,,,
231,,Mooring System Installation Vessel,Perform Mooring Site Survey,4.0,16666.666666666668,ACTION,1569.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
232,,Mooring System Installation Vessel,Install Drag Embedment Anchor,16.0,66666.66666666667,ACTION,1585.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
233,,Mooring System Installation Vessel,Install Mooring Line,4.0,16666.666666666668,ACTION,1589.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
234,,Mooring System Installation Vessel,Position Onsite,5.0,20833.333333333336,ACTION,1594.9367806610564,MooringSystemInstallation,,,
235,,Mooring System Installation Vessel,Perform Mooring Site Survey,4.0,16666.666666666668,ACTION,1598.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
236,,Mooring System Installation Vessel,Install Drag Embedment Anchor,16.0,66666.66666666667,ACTION,1614.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
237,,Mooring System Installation Vessel,Install Mooring Line,4.0,16666.666666666668,ACTION,1618.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
238,,Mooring System Installation Vessel,Position Onsite,5.0,20833.333333333336,ACTION,1623.9367806610564,MooringSystemInstallation,,,
239,,Mooring System Installation Vessel,Perform Mooring Site Survey,4.0,16666.666666666668,ACTION,1627.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
240,,Mooring System Installation Vessel,Install Drag Embedment Anchor,16.0,66666.66666666667,ACTION,1643.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
241,,Mooring System Installation Vessel,Install Mooring Line,4.0,16666.666666666668,ACTION,1647.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
242,,Mooring System Installation Vessel,Position Onsite,5.0,20833.333333333336,ACTION,1652.9367806610564,MooringSystemInstallation,,,
243,,Mooring System Installation Vessel,Perform Mooring Site Survey,4.0,16666.666666666668,ACTION,1656.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
244,,Mooring System Installation Vessel,Install Drag Embedment Anchor,16.0,66666.66666666667,ACTION,1672.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
245,,Mooring System Installation Vessel,Install Mooring Line,4.0,16666.666666666668,ACTION,1676.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
246,,Mooring System Installation Vessel,Position Onsite,5.0,20833.333333333336,ACTION,1681.9367806610564,MooringSystemInstallation,,,
247,,Mooring System Installation Vessel,Perform Mooring Site Survey,4.0,16666.666666666668,ACTION,1685.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
248,,Mooring System Installation Vessel,Install Drag Embedment Anchor,16.0,66666.66666666667,ACTION,1701.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
249,,Mooring System Installation Vessel,Install Mooring Line,4.0,16666.666666666668,ACTION,1705.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
250,,Mooring System Installation Vessel,Position Onsite,5.0,20833.333333333336,ACTION,1710.9367806610564,MooringSystemInstallation,,,
251,,Mooring System Installation Vessel,Perform Mooring Site Survey,4.0,16666.666666666668,ACTION,1714.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
252,,Mooring System Installation Vessel,Install Drag Embedment Anchor,16.0,66666.66666666667,ACTION,1730.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
253,,Mooring System Installation Vessel,Install Mooring Line,4.0,16666.666666666668,ACTION,1734.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
254,,Mooring System Installation Vessel,Position Onsite,5.0,20833.333333333336,ACTION,1739.9367806610564,MooringSystemInstallation,,,
255,,Mooring System Installation Vessel,Perform Mooring Site Survey,4.0,16666.666666666668,ACTION,1743.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
256,,Mooring System Installation Vessel,Install Drag Embedment Anchor,16.0,66666.66666666667,ACTION,1759.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
257,,Mooring System Installation Vessel,Install Mooring Line,4.0,16666.666666666668,ACTION,1763.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
258,,Mooring System Installation Vessel,Position Onsite,5.0,20833.333333333336,ACTION,1768.9367806610564,MooringSystemInstallation,,,
259,,Mooring System Installation Vessel,Perform Mooring Site Survey,4.0,16666.666666666668,ACTION,1772.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
260,,Mooring System Installation Vessel,Install Drag Embedment Anchor,16.0,66666.66666666667,ACTION,1788.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
261,,Mooring System Installation Vessel,Install Mooring Line,4.0,16666.666666666668,ACTION,1792.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
262,,Mooring System Installation Vessel,Position Onsite,5.0,20833.333333333336,ACTION,1797.9367806610564,MooringSystemInstallation,,,
263,,Mooring System Installation Vessel,Perform Mooring Site Survey,4.0,16666.666666666668,ACTION,1801.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
264,,Mooring System Installation Vessel,Install Drag Embedment Anchor,16.0,66666.66666666667,ACTION,1817.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
265,,Mooring System Installation Vessel,Install Mooring Line,4.0,16666.666666666668,ACTION,1821.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
266,,Mooring System Installation Vessel,Position Onsite,5.0,20833.333333333336,ACTION,1826.9367806610564,MooringSystemInstallation,,,
267,,Mooring System Installation Vessel,Perform Mooring Site Survey,4.0,16666.666666666668,ACTION,1830.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
268,,Mooring System Installation Vessel,Install Drag Embedment Anchor,16.0,66666.66666666667,ACTION,1846.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
269,,Mooring System Installation Vessel,Install Mooring Line,4.0,16666.666666666668,ACTION,1850.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
270,,Mooring System Installation Vessel,Position Onsite,5.0,20833.333333333336,ACTION,1855.9367806610564,MooringSystemInstallation,,,
271,,Mooring System Installation Vessel,Perform Mooring Site Survey,4.0,16666.666666666668,ACTION,1859.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
272,,Mooring System Installation Vessel,Install Drag Embedment Anchor,16.0,66666.66666666667,ACTION,1875.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
273,,Mooring System Installation Vessel,Install Mooring Line,4.0,16666.666666666668,ACTION,1879.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
274,,Mooring System Installation Vessel,Position Onsite,5.0,20833.333333333336,ACTION,1884.9367806610564,MooringSystemInstallation,,,
275,,Mooring System Installation Vessel,Perform Mooring Site Survey,4.0,16666.666666666668,ACTION,1888.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
276,,Mooring System Installation Vessel,Install Drag Embedment Anchor,16.0,66666.66666666667,ACTION,1904.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
277,,Mooring System Installation Vessel,Install Mooring Line,4.0,16666.666666666668,ACTION,1908.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
278,,Mooring System Installation Vessel,Position Onsite,5.0,20833.333333333336,ACTION,1913.9367806610564,MooringSystemInstallation,,,
279,,Mooring System Installation Vessel,Perform Mooring Site Survey,4.0,16666.666666666668,ACTION,1917.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
280,,Mooring System Installation Vessel,Install Drag Embedment Anchor,16.0,66666.66666666667,ACTION,1933.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
281,,Mooring System Installation Vessel,Install Mooring Line,4.0,16666.666666666668,ACTION,1937.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
282,,Mooring System Installation Vessel,Position Onsite,5.0,20833.333333333336,ACTION,1942.9367806610564,MooringSystemInstallation,,,
283,,Mooring System Installation Vessel,Perform Mooring Site Survey,4.0,16666.666666666668,ACTION,1946.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
284,,Mooring System Installation Vessel,Install Drag Embedment Anchor,16.0,66666.66666666667,ACTION,1962.9367806610564,MooringSystemInstallation,MooringSystemInstallation,,
