,time,ahts_vessel:example_ahts_vessel,feeder:example_heavy_feeder_1kit,feeder:example_feeder,towing_vessel:example_towing_vessel,wtiv:example_heavy_lift_vessel,wtiv:example_wtiv,wtiv:example_wtiv_us,port:new_london,port:new_bedford,port:sbmt,port:njwp_1,port:tradepoint_1,port:portsmouth_1,port:salem,port:euro_fab,port:argentia,port:halifax
200,2036-01-01 00:00:00.000000,1,4,3,99,0,0,0,0,1,0,0,1,0,0,100,0,1
201,2036-01-01 00:00:00.000000,1,4,3,99,0,0,0,0,1,0,0,1,0,0,100,0,1
202,2036-01-03 08:38:25.488374,1,4,3,99,0,0,0,0,1,0,0,1,1,0,100,0,1
203,2036-01-26 22:43:04.601887,1,4,3,99,0,0,0,0,1,1,0,1,1,0,100,0,1
204,2036-11-06 05:13:27.405103,1,4,3,99,1,0,0,0,1,1,0,1,1,0,100,0,1
205,2036-11-06 05:13:27.405103,1,4,3,99,0,0,0,0,1,1,0,1,0,0,100,0,1
206,2036-11-06 05:13:27.405103,1,4,3,99,0,0,0,0,1,1,0,1,0,0,100,0,1
207,2037-01-01 00:00:00.000000,1,4,3,99,0,0,0,0,1,1,0,1,0,0,100,0,1
208,2037-01-01 00:00:00.000000,1,4,3,99,0,0,0,0,1,1,0,1,0,0,100,0,1
209,2037-01-01 00:00:00.000000,1,4,3,99,0,0,0,0,1,1,0,1,0,0,100,0,1
210,2037-02-04 05:13:27.405102,1,4,3,99,0,0,0,0,1,1,1,1,0,0,100,0,1
211,2038-01-01 00:00:00.000000,1,4,3,99,0,0,0,0,1,1,1,1,0,0,100,0,1
212,2038-01-01 00:00:00.000000,1,4,3,99,0,0,0,0,1,1,1,1,0,0,100,0,1
213,2038-01-01 00:00:00.000000,1,4,3,99,0,0,0,0,1,1,1,1,0,0,100,0,1
214,2039-02-17 06:47:48.261811,2,4,3,99,0,0,0,0,1,1,1,1,0,0,100,0,1
215,2039-02-17 06:47:48.261811,2,4,3,100,0,0,0,0,1,1,1,1,0,0,100,0,1
216,2039-05-18 06:47:48.261811,1,4,3,99,0,0,0,0,1,1,1,1,0,0,100,0,1
217,2039-05-24 05:31:48.476778,1,4,3,99,1,0,0,0,1,1,1,1,0,0,100,0,1
218,2039-05-24 05:31:48.476778,1,4,3,99,0,0,0,0,1,1,0,1,0,0,100,0,1
219,2039-05-24 05:31:48.476778,1,4,3,99,0,0,0,0,1,1,0,1,0,0,100,0,1
220,2039-08-12 09:26:27.947291,1,4,3,99,1,0,0,0,1,1,0,1,0,0,100,0,1
221,2039-08-12 09:26:27.947291,1,3,2,99,0,0,0,0,1,0,0,1,0,0,100,0,1
222,2039-08-12 09:26:27.947291,1,3,3,99,0,0,0,0,1,0,0,1,0,0,100,0,1
223,2039-08-12 09:26:27.947291,1,3,3,99,0,0,0,0,1,0,0,1,0,0,100,0,1
224,2039-08-12 09:26:27.947291,1,3,3,99,0,0,0,0,1,0,0,1,0,0,100,1,1
225,2039-08-22 05:31:48.476778,1,3,3,99,0,0,0,0,1,0,0,1,1,0,100,1,1
226,2039-11-10 09:26:27.947291,1,3,3,99,0,0,0,1,1,0,0,1,1,0,100,1,1
227,2040-07-02 01:37:57.059029,1,3,3,99,1,0,0,1,1,0,0,1,1,0,100,1,1
228,2040-07-02 01:37:57.059029,1,3,3,99,0,0,0,1,1,0,0,1,0,0,100,1,1
229,2040-07-02 01:37:57.059029,1,3,3,99,0,0,0,1,1,0,0,1,0,0,100,1,1
230,2040-09-30 01:37:57.059029,1,3,3,99,0,0,0,1,1,0,1,1,0,0,100,1,1
231,2040-12-19 23:10:45.030259,1,3,3,99,1,0,0,1,1,0,1,1,0,0,100,1,1
232,2040-12-19 23:10:45.030259,1,4,3,99,1,0,0,1,1,0,1,1,0,0,100,1,1
233,2040-12-19 23:10:45.030259,1,4,2,99,0,0,0,1,1,0,0,1,0,0,100,1,1
234,2040-12-19 23:10:45.030259,1,4,3,99,0,0,0,1,1,0,0,1,0,0,100,1,1
235,2040-12-19 23:10:45.030259,1,4,3,99,0,0,0,1,1,0,0,1,0,0,100,1,1
236,2040-12-19 23:10:45.030259,1,4,3,99,0,0,0,1,1,0,0,1,0,0,100,1,1
237,2041-03-19 23:10:45.030259,1,4,3,99,0,0,0,1,1,1,0,1,0,0,100,1,1
238,2041-06-08 13:41:04.464207,1,4,3,99,1,0,0,1,1,1,0,1,0,0,100,1,1
239,2041-06-08 13:41:04.464207,1,4,3,99,1,0,1,1,1,1,0,1,0,0,100,1,1
240,2041-06-08 13:41:04.464207,1,4,3,99,1,0,1,1,1,1,0,1,0,0,100,1,1
241,2041-08-27 07:01:00.709737,1,4,3,99,2,0,1,1,1,1,0,1,0,0,100,1,1
242,2041-08-27 07:01:00.709737,1,4,2,99,1,0,1,1,1,0,0,1,0,0,99,1,1
243,2041-08-27 07:01:00.709737,1,4,3,99,1,0,1,1,1,0,0,1,0,0,99,1,1
244,2041-08-27 07:01:00.709737,1,4,3,99,1,0,1,1,1,0,0,1,0,0,99,1,1
245,2041-09-06 13:41:04.464207,1,4,3,99,1,0,1,1,1,0,0,1,1,0,99,1,1
246,2041-11-25 07:01:00.709737,1,4,3,99,1,0,1,1,1,0,1,1,1,0,99,1,1
247,2042-07-30 10:41:46.796102,1,4,3,99,2,0,1,1,1,0,1,1,1,0,99,1,1
